glottocode	longitude	latitude	dist2ocean	dist2lakes	dist2rivers	dist2water
ngar1284	126.020819	-16.046993	97.2349009979175	122.624732992663	65.5140624479552	65.5140624479552
ngar1296	119.448936	-20.276244	29.2816391461066	23.5070689303184	23.8320736489386	23.5070689303184
nugu1241	138.253839	-32.830927	25.8168676492985	18.0128447639145	54.9465239878354	18.0128447639145
nyam1271	119.768753	-21.328174	144.797501463958	71.8153524080113	71.8153524080113	71.8153524080113
nyan1301	121.876871	-20.574666	145.070755135694	182.241228605872	132.767507517512	132.767507517512
pini1245	112	-28.5	3.78899392972818	222.48315140164	230.644566002929	3.78899392972818
thay1249	141.851149	-14.84318	34.1361258727597	41.8503681446249	21.982848084984	21.982848084984
tiwi1244	130.812402	-11.558449	18.8721104477545	6.10035117132361	24.849681712833	6.10035117132361
urni1239	133.023963	-12.50036	69.2808614002238	17.6088076197574	17.055072040364	17.055072040364
wadj1254	130.243534	-13.204044	15.045049529935	72.9775478431509	32.3571044932312	15.045049529935
wage1238	131.13272	-13.930709	112.822974655563	42.0434632330222	39.5482983599574	39.5482983599574
waja1257	117.2694	-26.172012	282.861354056293	128.990089216542	310.239111028494	128.990089216542
walm1241	125.748475	-19.69025	300.283476960298	155.961261614506	108.271766718734	108.271766718734
wand1263	135.456487	-14.454448	14.0443005063036	24.8782598246905	24.1869789338189	14.0443005063036
wany1247	137.479327	-18.198094	160.030639065446	88.6889991503744	56.6970807037187	56.6970807037187
wari1262	116.318018	-25.00479	218.211261654554	228.340581463435	195.699745408835	195.699745408835
warl1254	130.858901	-20.58751	615.952937686849	52.8146642005381	305.161443233393	52.8146642005381
wemb1241	143.607655	-35.566891	284.863495093695	7.01720269705269	16.7646873178551	7.01720269705269
wikn1245	141.637262	-13.71741	9.900660956876	32.1020939239691	47.3325057582545	9.900660956876
wong1246	142.447239	-27.603503	697.998789211491	19.6891588945803	26.165066381476	19.6891588945803
yann1237	135.568849	-12.037377	12.4459737915391	25.1709348382547	69.4236752864014	12.4459737915391
yany1243	136.350689	-15.725592	30.3316454916879	81.3132823700467	20.1188294995375	20.1188294995375
yayg1236	153.181363	-29.656271	24.487334165539	14.3863879279932	9.39044329512817	9.39044329512817
yind1247	117.589981	-22.010657	142.390183979922	77.5733431841115	116.240386629462	77.5733431841115
yinh1234	118.871252	-23.501607	321.283526020645	99.1994542778297	109.360454551082	99.1994542778297
yiry1245	142.050341	-15.125675	53.6923202898699	36.1184293311939	18.0845634857907	18.0845634857907
yuwa1242	147.900172	-29.574185	510.723946883539	15.0627496101876	58.7333801952645	15.0627496101876
yuwa1243	148.671974	-28.872217	450.443227936655	24.5101969777729	28.9792425932472	24.5101969777729
