glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
ngan1295	-14.023335	135.150681	135.150681	221.959884559885	9.19934948810898	221.272727272727	233.047619047619	222.590909090909	222.090909090909	231.409090909091	209.545454545455	226.772727272727	200.857142857143	219.3	220.47619047619	225.727272727273	230.428571428571
ngar1284	-16.046993	126.020819	126.020819	224.91259018759	6.61391307791581	222.409090909091	232.857142857143	223.363636363636	223.227272727273	232.636363636364	232.636363636364	227.272727272727	210.952380952381	218.7	219.952380952381	225.181818181818	229.761904761905
ngar1296	-20.276244	119.448936	119.448936	225.621717171717	7.33947399174769	235.272727272727	230.809523809524	233.772727272727	224.090909090909	233.545454545455	231	224.181818181818	217.571428571429	214.4	215.809523809524	220.863636363636	226.142857142857
nugu1241	-32.830927	138.253839	138.253839	207.280248917749	22.0007402922626	220.909090909091	220.380952380952	225.636363636364	219.045454545455	228.818181818182	222.818181818182	214.954545454545	188.761904761905	164.85	169.52380952381	197.045454545455	214.619047619048
nyam1271	-21.328174	119.768753	119.768753	224.412085137085	7.10042483962065	235.545454545455	230.428571428571	223.045454545455	224.545454545455	233.590909090909	230.5	223.409090909091	216.857142857143	213.8	215.333333333333	220.318181818182	225.571428571429
nyan1301	-20.574666	121.876871	121.876871	224.788870851371	6.59093079499689	224	230.952380952381	233.772727272727	224.409090909091	233.181818181818	230.954545454545	224.545454545455	217.571428571429	214.75	215.809523809524	221.090909090909	226.428571428571
pini1245	-28.5	112	112	215.719787157287	15.1054761649202	232.818181818182	223.666666666667	228.090909090909	221.136363636364	231.409090909091	224.409090909091	216.954545454545	201.333333333333	185.75	192.714285714286	212.545454545455	217.809523809524
thay1249	-14.84318	141.851149	141.851149	217.375126262626	9.58671177445927	229.545454545455	222.285714285714	222.681818181818	200.363636363636	219.681818181818	210.318181818182	216.954545454545	200.904761904762	219.35	220.47619047619	215.272727272727	230.666666666667
tiwi1244	-11.558449	130.812402	130.812402	222.483928571429	6.93186486315706	218.363636363636	233.666666666667	222.409090909091	219.681818181818	219.090909090909	220.227272727273	228.181818181818	224.428571428571	221.95	222.952380952381	207.045454545455	231.809523809524
urni1239	-12.50036	133.023963	133.023963	225.842622655123	5.46084870603983	219.363636363636	233.47619047619	232.681818181818	220.090909090909	219.227272727273	231.090909090909	228.227272727273	223.666666666667	221.25	222.380952380952	227.227272727273	231.428571428571
wadj1254	-13.204044	130.243534	130.243534	221.771194083694	5.61944737483862	219	232.095238095238	221.090909090909	220.136363636364	219.272727272727	221	228.090909090909	212.761904761905	220.75	221.380952380952	215.818181818182	229.857142857143
wage1238	-13.930709	131.13272	131.13272	221.771194083694	5.61944737483862	219	232.095238095238	221.090909090909	220.136363636364	219.272727272727	221	228.090909090909	212.761904761905	220.75	221.380952380952	215.818181818182	229.857142857143
waja1257	-26.172012	117.2694	117.2694	220.906222943723	11.1222725791021	235.136363636364	227.142857142857	231.363636363636	223.5	233.727272727273	227.545454545455	219.409090909091	202.952380952381	202.55	210.714285714286	215.5	221.333333333333
walm1241	-19.69025	125.748475	125.748475	224.329437229437	7.72574888434672	223.681818181818	231.190476190476	233.454545454545	223.772727272727	233.272727272727	231.136363636364	225.227272727273	208.380952380952	215.7	216.809523809524	222.136363636364	227.190476190476
wand1263	-14.454448	135.456487	135.456487	221.959884559885	9.19934948810898	221.272727272727	233.047619047619	222.590909090909	222.090909090909	231.409090909091	209.545454545455	226.772727272727	200.857142857143	219.3	220.47619047619	225.727272727273	230.428571428571
wany1247	-18.198094	137.479327	137.479327	224.324585137085	5.48214017840706	223	230.52380952381	232.363636363636	222.545454545455	232.818181818182	220.772727272727	225.772727272727	219.809523809524	216.75	217.52380952381	222.681818181818	227.333333333333
wari1262	-25.00479	116.318018	116.318018	221.608603896104	11.3499276776895	235.590909090909	227.952380952381	232.272727272727	224.181818181818	234.227272727273	228.409090909091	220.363636363636	203.809523809524	201.05	212.190476190476	216.636363636364	222.619047619048
warl1254	-20.58751	130.858901	130.858901	225.745743145743	6.92287798564401	235.090909090909	230.238095238095	232.227272727273	223.818181818182	233.727272727273	231.318181818182	224.772727272727	218.142857142857	215.2	216.333333333333	221.318181818182	226.761904761905
wemb1241	-35.566891	143.607655	143.607655	196.04926046176	26.3689984080774	218.5	207.095238095238	212.636363636364	216.545454545455	216.045454545455	209.818181818182	212.590909090909	169.857142857143	148.55	152.285714285714	177	211.666666666667
wikn1245	-13.71741	141.637262	141.637262	218.883982683983	8.33582956117018	218.909090909091	222.333333333333	233.181818181818	210.454545454545	218.227272727273	219.863636363636	216.681818181818	201.047619047619	219.4	220.619047619048	215.318181818182	230.571428571429
wong1246	-27.603503	142.447239	142.447239	217.242027417027	11.5586562680731	232.863636363636	224.190476190476	228.090909090909	221.090909090909	230.909090909091	215.818181818182	218.5	202.333333333333	198.4	201.047619047619	214.136363636364	219.52380952381
yann1237	-12.037377	135.568849	135.568849	221.417117604618	6.0644306194861	218.863636363636	233.285714285714	221.818181818182	220.363636363636	218.681818181818	219.181818181818	215.818181818182	211.52380952381	219.75	220.857142857143	225.909090909091	230.952380952381
yany1243	-15.725592	136.350689	136.350689	223.144733044733	8.80253750409878	220.409090909091	232.619047619048	233.272727272727	221.636363636364	219.772727272727	229.772727272727	226.363636363636	200.619047619048	218.7	219.857142857143	225	229.714285714286
yayg1236	-29.656271	153.181363	153.181363	198.875018037518	18.2035168094899	228.727272727273	220.761904761905	203.772727272727	196.5	205.590909090909	211.318181818182	204.863636363636	172.666666666667	178.55	174.904761904762	182.272727272727	206.571428571429
yind1247	-22.010657	117.589981	117.589981	223.925324675325	9.28468263832485	235.545454545455	229.952380952381	233.227272727273	224.590909090909	233.772727272727	229.863636363636	222.5	205.904761904762	213	214.47619047619	219.318181818182	224.952380952381
yinh1234	-23.501607	118.871252	118.871252	222.347294372294	9.81758033941312	235.409090909091	229.428571428571	232.454545454545	213.454545454545	233.227272727273	229.272727272727	221.454545454545	205.238095238095	212.2	213.571428571429	218.409090909091	224.047619047619
yiry1245	-15.125675	142.050341	142.050341	224.143849206349	7.42239966463438	230.227272727273	233.095238095238	233.090909090909	220.818181818182	230.181818181818	220.5	226.954545454545	211.142857142857	218.75	220.047619047619	214.727272727273	230.190476190476
yuwa1242	-29.574185	147.900172	147.900172	209.340187590188	14.8519017594606	220.318181818182	221.809523809524	226.090909090909	209	228.818181818182	213.5	216.227272727273	198.142857142857	182	187.047619047619	202.318181818182	206.809523809524
yuwa1243	-28.872217	148.671974	148.671974	210.779094516595	16.1232688832918	231.818181818182	222.904761904762	227	209.590909090909	229.863636363636	214.818181818182	216.954545454545	190.619047619048	189.65	184.904761904762	203.272727272727	207.952380952381
