glottocode	longitude	latitude	dist2ocean	dist2lakes	dist2rivers	dist2water
abkh1244	41.16	43.06	24.2159860348225	10.6543141117877	8.3433403252611	8.3433403252611
abkh1244	41.017252	42.999497	11.2768938579601	1.11789429812919	7.82060017592221	1.11789429812919
abui1241	124.588	-8.31058	12.8393722024239	50.6722339009175	74.5613848532119	12.8393722024239
abui1241	124.6783	-8.236	18.8375914382879	63.3447580535767	72.1636106376194	18.8375914382879
abui1241	124.6264	-8.1887	15.3723135607352	61.3975986591086	79.9088584695692	15.3723135607352
abui1241	124.623702	-8.403792	3.55904336595391	50.6951734545637	65.7532300077744	3.55904336595391
abui1241	124.715864	-8.334706	10.1830231567369	62.6258450395904	61.7400027917456	10.1830231567369
acha1249	97.89503	24.466605	645.226342868924	9.33500230039885	7.24163545414437	7.24163545414437
ache1246	303.5303	-25.5865	788.337412820318	17.8098532443041	31.9789433689767	17.8098532443041
adan1251	124.4979	-8.1837	22.6487806926857	51.1116021897881	90.9045796261945	22.6487806926857
adon1237	123.2375	-8.3757	3.42727033082973	47.6272091044281	135.316088332706	3.42727033082973
adyg1241	40	44.65	79.4980685596521	2.6967814494141	2.6967814494141	2.6967814494141
adyg1241	39.420799	44.018006	4.96381094440514	42.6678712812877	6.90093046245683	4.96381094440514
aghu1253	47.58	41.92	49.1716850288534	44.8640607184378	72.705810804544	44.8640607184378
aghu1253	47.5843	41.9242	48.5850677663923	44.3284917887019	72.5176306636381	44.3284917887019
agua1253	282.0782	-5.30044	260.698731882338	46.9377777175365	70.9261528550668	46.9377777175365
ainu1240	142.46	43.63	73.5549850670275	7.48191656111097	16.8971957930117	7.48191656111097
ainu1240	142.46	43.63	73.5549850670275	7.48191656111097	16.8971957930117	7.48191656111097
akhv1239	46.3037	42.4003	107.118381273752	37.1171571750383	50.6976173202329	37.1171571750383
akhv1239	46.3037	42.4003	107.118381273752	37.1171571750383	50.6976173202329	37.1171571750383
alba1267	19.85	41.33	38.7530377303046	1.28020537070688	17.6225253084906	1.28020537070688
aleu1260	185.71	52.12	7.04044046125346	11.6421178225005	942.007304819174	7.04044046125346
aleu1260	185.71	52.12	7.04044046125346	11.6421178225005	942.007304819174	7.04044046125346
alor1247	124.4084444	-8.2222047	21.9821700431832	41.4460475238191	96.4412602421942	21.9821700431832
alor1247	124.285994	-8.176126	13.7752285656173	39.6835752794352	110.58318377643	13.7752285656173
alor1247	124.0939	-8.3613	16.3546286803334	19.6885792140493	97.0140954045611	16.3546286803334
alor1247	124.094494	-8.361888	16.3981755881936	19.6004465614748	96.9375795749047	16.3981755881936
alor1247	124.031987	-8.310903	13.6244889038274	28.0205502219704	103.960185398544	13.6244889038274
alor1247	124.375247	-8.182806	16.3757030436115	43.0119828579728	101.891107596643	16.3757030436115
alor1247	124.450591	-8.252034	23.376624998425	42.0675351700228	90.7511003610303	23.376624998425
alor1247	124.28722	-8.208019	17.2581655062153	36.3783558773503	108.676631043792	17.2581655062153
alor1247	124.411719	-8.271256	18.951537262956	37.5514776234798	93.2993558593056	18.951537262956
alor1247	123.966102	-8.348647	6.40931942534163	29.9471102773927	102.027962071577	6.40931942534163
alor1247	124.3070337	-8.1927045	15.4686776665145	38.7278439027126	107.650430191162	15.4686776665145
alor1247	124.2643342	-8.21559	18.5194542701576	34.8176958725143	110.469172675355	18.5194542701576
alor1247	124.376706	-8.210253	19.161645653491	40.5076987750154	100.099516972206	19.161645653491
alor1247	124.229612	-8.218032	20.0215447003636	33.7061543663397	111.068400036935	20.0215447003636
amba1266	166.498	-11.2958	9.69151937116709	69.238167502764	433.965533983449	9.69151937116709
anci1242	21.9129	39.8155	56.7765759870362	16.1587240083582	26.6645089386149	16.1587240083582
anci1242	23.999205	37.696861	1.75974748997477	40.5992183871847	72.7483978880723	1.75974748997477
andi1255	46.29	42.81	106.218035992686	11.2526758420096	52.9739749187787	11.2526758420096
andi1255	46.2919	42.8078	106.112976487544	11.1461384370557	53.2600767831578	11.1461384370557
anut1237	169.85	-11.61	15.6011483466096	134.571725591349	509.776577743374	15.6011483466096
apat1240	93.44	27.12	526.764843341893	43.3539892090229	23.8607199007717	23.8607199007717
arao1248	292.2707	-12.4242	660.680925903903	46.5078337117128	49.0359696321017	46.5078337117128
arch1244	46.8333	42	92.9809649481524	30.5868908820155	51.9208391944448	30.5868908820155
arch1244	46.8267	42.3239	70.0754334390706	15.5278158016031	17.0946433766214	15.5278158016031
area1240	161.158	-9.20699	15.9217621920232	11.6905626088019	75.2153161619923	11.6905626088019
aros1241	161.432	-10.2441	20.387348140458	58.6408867942282	46.3337589319287	20.387348140458
asum1237	166.499	-11.2969	9.74024262211704	69.401310935319	433.833659520712	9.74024262211704
atim1239	124.6683	-8.226	19.1953653764352	62.9505130692905	73.7246951481708	19.1953653764352
avar1256	46.56	41.7	129.976800732189	7.7584444701461	23.6840379900058	7.7584444701461
avar1256	46.558	41.7047	129.857862278928	7.82985835251807	24.1334942455189	7.82985835251807
axiy1235	105.61	27.16	651.294776349711	6.69979007604233	26.3275546958317	6.69979007604233
ayor1240	299.782505	-19.220055	1028.27581006543	26.7696505943372	221.732051280176	26.7696505943372
baba1268	157.149	-7.22281	18.4184521315922	89.5029421716287	399.164939171191	18.4184521315922
baba1268	157.149	-7.22281	18.4184521315922	89.5029421716287	399.164939171191	18.4184521315922
baeg1237	160.771	-8.49014	18.1664465586525	101.363998958073	108.626619588991	18.1664465586525
bael1237	160.721	-8.41627	17.7757194925059	111.141228275981	114.36414241092	17.7757194925059
