glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
adon1237	-8.3757	123.2375	123.2375	226.771410533911	6.47737687961533	220.045454545455	235.190476190476	222.681818181818	220.090909090909	231.681818181818	233.5	230.772727272727	215.285714285714	223.85	224.904761904762	229.681818181818	233.571428571429
adyg1241	44.65	40	40	177.007449494949	42.1580975626092	119.727272727273	170.857142857143	132.590909090909	112.454545454545	136.454545454545	168.636363636364	201.636363636364	215.047619047619	217.65	219.619047619048	217.272727272727	212.142857142857
adyg1241	44.018006	39.420799	39.420799	177.007449494949	42.1580975626092	119.727272727273	170.857142857143	132.590909090909	112.454545454545	136.454545454545	168.636363636364	201.636363636364	215.047619047619	217.65	219.619047619048	217.272727272727	212.142857142857
aghu1253	41.92	47.58	47.58	186.392839105339	37.2695432177437	133.136363636364	192.714285714286	147.681818181818	124.363636363636	153.590909090909	180.818181818182	214.409090909091	207.761904761905	221.95	223.857142857143	220.954545454545	215.47619047619
aghu1253	41.9242	47.5843	47.5843	186.392839105339	37.2695432177437	133.136363636364	192.714285714286	147.681818181818	124.363636363636	153.590909090909	180.818181818182	214.409090909091	207.761904761905	221.95	223.857142857143	220.954545454545	215.47619047619
agua1253	-5.30044	282.0782	-77.9218	219.201316738817	4.82213158736645	222.409090909091	226.095238095238	215.954545454545	213.454545454545	223.5	214.772727272727	224.045454545455	211.809523809524	220.05	220.428571428571	223.181818181818	214.714285714286
ainu1240	43.63	142.46	142.46	175.912518037518	41.1463454230014	122.545454545455	164	127.727272727273	111.272727272727	142.181818181818	171.181818181818	201.272727272727	213.285714285714	215.5	215.809523809524	215.363636363636	210.809523809524
ainu1240	43.63	142.46	142.46	175.912518037518	41.1463454230014	122.545454545455	164	127.727272727273	111.272727272727	142.181818181818	171.181818181818	201.272727272727	213.285714285714	215.5	215.809523809524	215.363636363636	210.809523809524
akhv1239	42.4003	46.3037	46.3037	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
akhv1239	42.4003	46.3037	46.3037	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
alba1267	41.33	19.85	19.85	185.068560606061	37.2183499933911	132.954545454545	183.142857142857	145.818181818182	121.954545454545	153.045454545455	186.909090909091	212.772727272727	207.285714285714	220.55	222.190476190476	219.818181818182	214.380952380952
aleu1260	52.12	185.71	-174.29	143.132665945166	47.178180844365	76.5	125.142857142857	112	60	115.909090909091	135.909090909091	164.363636363636	187.809523809524	196.75	207.809523809524	180.636363636364	154.761904761905
aleu1260	52.12	185.71	-174.29	143.132665945166	47.178180844365	76.5	125.142857142857	112	60	115.909090909091	135.909090909091	164.363636363636	187.809523809524	196.75	207.809523809524	180.636363636364	154.761904761905
alor1247	-8.2222047	124.4084444	124.4084444	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.176126	124.285994	124.285994	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.3613	124.0939	124.0939	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.361888	124.094494	124.094494	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.310903	124.031987	124.031987	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.182806	124.375247	124.375247	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.252034	124.450591	124.450591	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.208019	124.28722	124.28722	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.271256	124.411719	124.411719	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.348647	123.966102	123.966102	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.1927045	124.3070337	124.3070337	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.21559	124.2643342	124.2643342	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.210253	124.376706	124.376706	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
alor1247	-8.218032	124.229612	124.229612	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
amba1266	-11.2958	166.498	166.498	213.690205627706	6.22523876924994	221	208.333333333333	220.318181818182	209.181818181818	210	219.681818181818	216	210.47619047619	219.25	219.714285714286	204.136363636364	206.190476190476
anci1242	39.8155	21.9129	21.9129	187.813870851371	36.391171989014	137.045454545455	194.428571428571	149.772727272727	124	155.090909090909	190.545454545455	213.590909090909	207.428571428571	222.05	223.333333333333	220.909090909091	215.571428571429
anci1242	37.696861	23.999205	23.999205	195.672817460317	34.2720521544376	144.272727272727	209.904761904762	162.363636363636	132.227272727273	166.136363636364	206.545454545455	215.772727272727	220.190476190476	224.05	225.380952380952	223.181818181818	218.047619047619
andi1255	42.81	46.29	46.29	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
andi1255	42.8078	46.2919	46.2919	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
anut1237	-11.61	169.85	169.85	212.775324675325	7.87152842685867	221.409090909091	197.238095238095	219.818181818182	209.5	220.136363636364	220.272727272727	215.954545454545	210.571428571429	219.2	209.47619047619	203.727272727273	206
apat1240	27.12	93.44	93.44	218.585768398268	8.48333012447005	203.181818181818	220.095238095238	215.227272727273	202.727272727273	216.272727272727	220.909090909091	224.272727272727	215.666666666667	227.25	226.571428571429	227.045454545455	223.809523809524
arao1248	-12.4242	292.2707	-67.7293	219.652362914863	7.88716931104763	225.545454545455	227.714285714286	225.863636363636	205.045454545455	205.681818181818	225.318181818182	223.818181818182	219.619047619048	217.85	220	213.181818181818	226.190476190476
arch1244	42	46.8333	46.8333	190.888708513709	35.9264328829055	137.909090909091	201	153	127.545454545455	159.954545454545	199.681818181818	215	208.619047619048	223.5	225.333333333333	222.454545454545	216.666666666667
arch1244	42.3239	46.8267	46.8267	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
area1240	-9.20699	161.158	161.158	217.010786435786	6.4900359883838	221.318181818182	220.095238095238	221	220.409090909091	220.363636363636	221.136363636364	217.272727272727	201.238095238095	220.4	219.857142857143	214.181818181818	206.857142857143
aros1241	-10.2441	161.432	161.432	217.286688311688	4.34210404501653	220.909090909091	208.190476190476	220.363636363636	221.090909090909	220.454545454545	220.954545454545	216.272727272727	210.666666666667	219.2	219.095238095238	213.909090909091	216.333333333333
asum1237	-11.2969	166.499	166.499	213.690205627706	6.22523876924994	221	208.333333333333	220.318181818182	209.181818181818	210	219.681818181818	216	210.47619047619	219.25	219.714285714286	204.136363636364	206.190476190476
atim1239	-8.226	124.6683	124.6683	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
avar1256	41.7	46.56	46.56	190.888708513709	35.9264328829055	137.909090909091	201	153	127.545454545455	159.954545454545	199.681818181818	215	208.619047619048	223.5	225.333333333333	222.454545454545	216.666666666667
avar1256	41.7047	46.558	46.558	190.888708513709	35.9264328829055	137.909090909091	201	153	127.545454545455	159.954545454545	199.681818181818	215	208.619047619048	223.5	225.333333333333	222.454545454545	216.666666666667
axiy1235	27.16	105.61	105.61	206.399386724387	18.5818401516262	176.772727272727	210.952380952381	190.909090909091	167.863636363636	201.136363636364	216.090909090909	219.227272727273	209.666666666667	219.6	223.47619047619	222.954545454545	218.142857142857
ayor1240	-19.220055	299.782505	-60.217495	221.011742424242	7.86839867985297	230.318181818182	226.571428571429	227.818181818182	218.727272727273	229.681818181818	226.909090909091	221.136363636364	205.142857142857	211.55	213.952380952381	218	222.333333333333
baba1268	-7.22281	157.149	157.149	220.012878787879	5.5400746867484	220.045454545455	231.857142857143	220.636363636364	208.954545454545	219.545454545455	220.590909090909	218.045454545455	213.666666666667	221.2	221.285714285714	225.136363636364	219.190476190476
baba1268	-7.22281	157.149	157.149	220.012878787879	5.5400746867484	220.045454545455	231.857142857143	220.636363636364	208.954545454545	219.545454545455	220.590909090909	218.045454545455	213.666666666667	221.2	221.285714285714	225.136363636364	219.190476190476
baeg1237	-8.49014	160.771	160.771	218.817640692641	7.96207487392862	220.318181818182	220.285714285714	231.590909090909	220	219.909090909091	220.590909090909	227.772727272727	201.904761904762	221	220.428571428571	214.772727272727	207.238095238095
bael1237	-8.41627	160.721	160.721	218.817640692641	7.96207487392862	220.318181818182	220.285714285714	231.590909090909	220	219.909090909091	220.590909090909	227.772727272727	201.904761904762	221	220.428571428571	214.772727272727	207.238095238095
bagv1239	42.3966	46.1041	46.1041	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
baka1276	-8.2634	124.2972	124.2972	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
bash1264	53.6	56.56	56.56	155.261832611833	50.1039332438225	100.363636363636	129.52380952381	101.227272727273	72.7272727272727	123.818181818182	146.409090909091	175.636363636364	209.238095238095	213.8	214.095238095238	207.636363636364	168.666666666667
basq1248	43.28	358.68	-1.32	180.427507215007	38.9663511437621	127.090909090909	171.619047619048	138	117.909090909091	145.136363636364	181.454545454545	207.454545454545	214	216.55	217.571428571429	215.772727272727	212.571428571429
basq1248	43.2787	358.68378	-1.31622	180.427507215007	38.9663511437621	127.090909090909	171.619047619048	138	117.909090909091	145.136363636364	181.454545454545	207.454545454545	214	216.55	217.571428571429	215.772727272727	212.571428571429
bata1314	9.68091	12.677	12.677	221.59613997114	7.61694294581264	225.409090909091	217.571428571429	225.818181818182	203.363636363636	219.5	233.090909090909	221.818181818182	218.47619047619	226.5	224.571428571429	215.272727272727	227.761904761905
bats1242	42.1806	45.344	45.344	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
batu1258	-5.735916	134.812861	134.812861	219.648106060606	8.52958853248462	217.772727272727	231.428571428571	219.318181818182	206.681818181818	218.409090909091	219.227272727273	226.772727272727	201.666666666667	220.05	220.857142857143	224.545454545455	229.047619047619
baur1252	-10.5826	161.863	161.863	217.286688311688	4.34210404501653	220.909090909091	208.190476190476	220.363636363636	221.090909090909	220.454545454545	220.954545454545	216.272727272727	210.666666666667	219.2	219.095238095238	213.909090909091	216.333333333333
bela1254	53.23	25.6	25.6	148.305934343434	58.39622060682	62.5454545454545	133.238095238095	102.772727272727	48.3181818181818	112.818181818182	135.772727272727	174.636363636364	208.952380952381	212.55	210.666666666667	208.590909090909	168.809523809524
beng1280	24	90	90	218.324007936508	8.53336396897105	205.863636363636	220.571428571429	216.863636363636	204.681818181818	220	204.318181818182	227.272727272727	226.52380952381	223.65	223.571428571429	224	222.571428571429
beng1280	23.7805733	90.2792399	90.2792399	219.544588744589	6.00660704942478	215.5	220.190476190476	216.681818181818	204.590909090909	220.045454545455	224.863636363636	227.136363636364	214.857142857143	222.6	222.380952380952	223.545454545455	222.142857142857
bezh1248	42.0833	46.1667	46.1667	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
bezh1248	42.1206	46.0332	46.0332	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
biak1248	-1.003358	135.815912	135.815912	221.330681818182	5.07497207980365	217.681818181818	229.047619047619	216.909090909091	216.136363636364	219.954545454545	220	218.090909090909	214.809523809524	223.15	223.714285714286	227.045454545455	229.428571428571
biak1248	-0.9523	135.879	135.879	221.306078643579	7.07163226819817	217.863636363636	229.238095238095	227.090909090909	215.181818181818	219.090909090909	219.863636363636	218.545454545455	204.809523809524	222.95	224	227.181818181818	229.857142857143
biao1254	25.82286	111.29622	111.29622	211.864700577201	12.3940768439989	187.590909090909	215.619047619048	209.863636363636	189.636363636364	202.227272727273	214.636363636364	216.772727272727	218.142857142857	220.95	224.333333333333	223.318181818182	219.285714285714
bilu1245	-7.92388	156.663	156.663	220.012878787879	5.5400746867484	220.045454545455	231.857142857143	220.636363636364	208.954545454545	219.545454545455	220.590909090909	218.045454545455	213.666666666667	221.2	221.285714285714	225.136363636364	219.190476190476
bima1247	-8.53818	118.843333	118.843333	225.892063492063	7.18554693095609	219.590909090909	235.238095238095	233.227272727273	220.954545454545	232.318181818182	233.681818181818	219.863636363636	215.428571428571	223.3	224.761904761905	218.863636363636	233.47619047619
bino1238	-5.961514	124.027918	124.027918	223.986598124098	6.94304199655815	218.227272727273	234.571428571429	221.363636363636	217.681818181818	219.5	231.772727272727	218.5	214.190476190476	223.35	225.142857142857	229.681818181818	233.857142857143
bira1254	-9.73716	160.52	160.52	217.010786435786	6.4900359883838	221.318181818182	220.095238095238	221	220.409090909091	220.363636363636	221.136363636364	217.272727272727	201.238095238095	220.4	219.857142857143	214.181818181818	206.857142857143
bitt1240	21.3474	101.916	101.916	220.151803751804	6.57680708405029	216.454545454545	220.142857142857	217	205.227272727273	222.636363636364	227.318181818182	229	225.571428571429	222.3	220.952380952381	222.409090909091	212.809523809524
biyo1243	22.511	101.652	101.652	219.571158008658	6.20240836224622	215.545454545455	218.619047619048	215.909090909091	204.136363636364	221.454545454545	216.363636363636	228.363636363636	224.952380952381	222.25	221.190476190476	223.545454545455	222.52380952381
blab1237	-8.15058	159.419	159.419	220.956096681097	5.39560669189912	220.363636363636	220.285714285714	231.545454545455	220.136363636364	220.045454545455	231.136363636364	217.681818181818	213.333333333333	221.3	220.952380952381	215.454545454545	219.238095238095
blag1240	-8.31787	124.251	124.251	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
blag1240	-8.3672	124.2409	124.2409	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
blag1240	-8.2056	124.2907	124.2907	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
blan1242	22.0092	99.7405	99.7405	219.766792929293	7.00386379388643	218.272727272727	220.095238095238	217	205.954545454545	223.454545454545	228.409090909091	229.727272727273	226.142857142857	222.55	220.380952380952	212.5	212.714285714286
boga1251	10.188	12.936	12.936	223.001388888889	8.10037989474147	205.272727272727	228.571428571429	226.045454545455	213.772727272727	230.363636363636	223	233.181818181818	219.428571428571	227.35	225.285714285714	215.363636363636	228.380952380952
boly1239	24.7013	104.955	104.955	217.759325396825	7.31545202172194	211	216.142857142857	213.409090909091	201	216.363636363636	222.954545454545	226.272727272727	213.619047619048	222.85	224.190476190476	224.5	220.809523809524
botl1242	42.665	46.22	46.22	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
bret1244	48.25	356.21	-3.79	168.744787157287	42.6477311632032	115.181818181818	149.666666666667	123.681818181818	107.636363636364	129.5	156.772727272727	194.954545454545	211.52380952381	214.55	214.904761904762	213.136363636364	193.428571428571
bret1244	47.995619	355.897136	-4.102864	173.053715728716	42.9862566016692	117.272727272727	155.380952380952	126.818181818182	109.727272727273	133.181818181818	164.318181818182	202.181818181818	213.52380952381	215.9	216.095238095238	213.863636363636	208.380952380952
bret1244	48.2452	356.21066	-3.78934	168.744787157287	42.6477311632032	115.181818181818	149.666666666667	123.681818181818	107.636363636364	129.5	156.772727272727	194.954545454545	211.52380952381	214.55	214.904761904762	213.136363636364	193.428571428571
budu1248	41.18169	48.371	48.371	186.392839105339	37.2695432177437	133.136363636364	192.714285714286	147.681818181818	124.363636363636	153.590909090909	180.818181818182	214.409090909091	207.761904761905	221.95	223.857142857143	220.954545454545	215.47619047619
budu1248	41.2272	48.3353	48.3353	186.392839105339	37.2695432177437	133.136363636364	192.714285714286	147.681818181818	124.363636363636	153.590909090909	180.818181818182	214.409090909091	207.761904761905	221.95	223.857142857143	220.954545454545	215.47619047619
bugh1239	-8.47948	159.802	159.802	220.956096681097	5.39560669189912	220.363636363636	220.285714285714	231.545454545455	220.136363636364	220.045454545455	231.136363636364	217.681818181818	213.333333333333	221.3	220.952380952381	215.454545454545	219.238095238095
bulg1262	42.7	23.8	23.8	182.041161616162	39.4931862699773	126.545454545455	180.52380952381	140.818181818182	117.954545454545	145.090909090909	179.181818181818	209.272727272727	215.47619047619	218.6	220.047619047619	218.363636363636	212.619047619048
bulg1262	42.698586	23.3535	23.3535	181.971428571429	39.1577213162765	127.318181818182	182.52380952381	141.227272727273	117.727272727273	144.954545454545	179.909090909091	204.409090909091	215.666666666667	218.8	220.190476190476	218.454545454545	212.47619047619
bulg1262	43.3646	25.047	25.047	177.844696969697	41.3467029312425	120.045454545455	175.380952380952	135.181818181818	112.772727272727	137.590909090909	172.818181818182	208.636363636364	205.238095238095	218.5	219.52380952381	217.590909090909	210.857142857143
buna1278	-9.033683	125.323406	125.323406	224.341829004329	6.73365547273814	220.818181818182	235.190476190476	223.227272727273	220.636363636364	222.136363636364	232.681818181818	229.272727272727	213.095238095238	221.05	222.761904761905	218.136363636364	233.095238095238
buna1278	-9.221923	125.225417	125.225417	224.341829004329	6.73365547273814	220.818181818182	235.190476190476	223.227272727273	220.636363636364	222.136363636364	232.681818181818	229.272727272727	213.095238095238	221.05	222.761904761905	218.136363636364	233.095238095238
bura1292	10.4822	12.3007	12.3007	223.512355699856	6.96401492009667	214.818181818182	228.190476190476	215.136363636364	213.090909090909	219.227272727273	232.772727272727	232.909090909091	219.238095238095	227.25	225	226.181818181818	228.333333333333
buri1258	51.83	107.6	107.6	165.556222943723	43.8332780029137	115.227272727273	143.428571428571	116.5	98.8181818181818	131.409090909091	156.227272727273	189.727272727273	212.428571428571	214.35	214.428571428571	212.272727272727	181.857142857143
buru1296	36.22	74.82	74.82	219.906222943723	19.3707932043155	185.136363636364	219.333333333333	212.181818181818	181	214.090909090909	222.090909090909	231.136363636364	235.238095238095	238.55	237.857142857143	234.545454545455	227.714285714286
buru1303	-3.489321	126.66412	126.66412	225.971248196248	6.39273466899905	219.772727272727	233.666666666667	221.545454545455	218.5	231.636363636364	233.090909090909	231	215.285714285714	222.8	224.047619047619	228.5	231.809523809524
buru1303	-3.44	126.63	126.63	225.971248196248	6.39273466899905	219.772727272727	233.666666666667	221.545454545455	218.5	231.636363636364	233.090909090909	231	215.285714285714	222.8	224.047619047619	228.5	231.809523809524
buso1238	-5.61	122.62	122.62	224.901280663781	8.89415317538684	229.5	234.047619047619	231.636363636364	218.318181818182	220.636363636364	232.318181818182	218.772727272727	203.285714285714	222.85	224.47619047619	229.545454545455	233.428571428571
cavi1250	-13.622401	293.142578	-66.857422	220.522095959596	7.18643990151855	226.409090909091	227.333333333333	226.636363636364	215.863636363636	216.772727272727	225.772727272727	223.954545454545	219.285714285714	217.25	219	202.272727272727	225.714285714286
cavi1250	-13.3544	293.3723	-66.6277	220.522095959596	7.18643990151855	226.409090909091	227.333333333333	226.636363636364	215.863636363636	216.772727272727	225.772727272727	223.954545454545	219.285714285714	217.25	219	202.272727272727	225.714285714286
cayu1262	-13.2482	294.5178	-65.4822	221.75477994228	5.18313461077586	226.909090909091	227.761904761905	226.772727272727	216.136363636364	216.909090909091	226	224.227272727273	220.095238095238	217.75	219.571428571429	212.590909090909	226.333333333333
cent1394	25.586343	106.323467	106.323467	210.003661616162	14.4330721293751	181.227272727273	214.714285714286	204.681818181818	183	204.727272727273	217.590909090909	220.636363636364	209.714285714286	219.65	221.428571428571	222.863636363636	219.809523809524
cent2050	12	13	13	224.274062049062	8.12305388411584	224.272727272727	227.952380952381	224.681818181818	202.363636363636	229.090909090909	221.818181818182	232.681818181818	230.190476190476	227.2	225.952380952381	216.227272727273	228.857142857143
cent2074	-8.68	121.05	121.05	226.003607503607	6.00984110516537	219.136363636364	234.47619047619	231.863636363636	219.954545454545	220.545454545455	232.681818181818	229.681818181818	225.52380952381	223	224.142857142857	218.227272727273	232.809523809524
cent2128	63.43	189.73	-170.27	103.973827561328	67.9300732368398	7.86363636363636	100.428571428571	23.3636363636364	0.954545454545455	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
cent2128	63.43	189.73	-170.27	103.973827561328	67.9300732368398	7.86363636363636	100.428571428571	23.3636363636364	0.954545454545455	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
cent2128	63.43	189.73	-170.27	103.973827561328	67.9300732368398	7.86363636363636	100.428571428571	23.3636363636364	0.954545454545455	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
cent2142	-17	291.5	-68.5	235.886616161616	11.8248329003891	249.727272727273	243.571428571429	246.681818181818	237.136363636364	249.5	245.136363636364	236.5	217.142857142857	223.7	224.47619047619	219.590909090909	237.47619047619
cent2355	-8.7067	121.1901	121.1901	226.003607503607	6.00984110516537	219.136363636364	234.47619047619	231.863636363636	219.954545454545	220.545454545455	232.681818181818	229.681818181818	225.52380952381	223	224.142857142857	218.227272727273	232.809523809524
chac1249	0.71489	280.9492	-79.0508	221.682521645022	4.77819911476169	224.136363636364	222.857142857143	222.590909090909	212.181818181818	227.636363636364	219.636363636364	228.909090909091	214.047619047619	221.45	221.333333333333	222.363636363636	223.047619047619
chac1251	-11.811339	293.560059	-66.439941	220.069264069264	5.96524965768713	215.545454545455	227.571428571429	225.863636363636	215.181818181818	215.727272727273	226.227272727273	224.181818181818	210.142857142857	219	220.857142857143	213.818181818182	226.714285714286
chac1251	-12.133	293.2836	-66.7164	220.863059163059	6.64621792270145	226.272727272727	217	226.454545454545	205.090909090909	226.545454545455	225.954545454545	224.090909090909	220.238095238095	218.4	220.285714285714	213.5	226.52380952381
chad1240	25.23532	109.96041	109.96041	209.103625541126	14.7981623443755	184	215.666666666667	201.909090909091	182.727272727273	192.545454545455	215.136363636364	217.272727272727	217.47619047619	218.25	221.047619047619	222.545454545455	220.666666666667
cham1309	42.5024	45.995	45.995	192.613257575758	35.8118573156382	139.954545454545	203.190476190476	153.954545454545	128.636363636364	162.818181818182	200.909090909091	215.454545454545	219.190476190476	223.45	225	222.181818181818	216.619047619048
chec1245	43.315979	45.685017	45.685017	177.757792207792	43.3251669343026	119.818181818182	169.857142857143	132.363636363636	112.863636363636	133.818181818182	167.5	210.681818181818	215.761904761905	219.1	220.857142857143	218.090909090909	212.380952380952
