glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
chig1238	-1.044	29.912	29.912	227.009902597403	1.75072239724163	227.590909090909	226.714285714286	225.571428571429	224.619047619048	230.636363636364	229.142857142857	227.727272727273	225.95	225.25	225.619047619048	227.25	228.047619047619
kiku1240	-0.29	36.719	36.719	232.117128047391	3.48848261173848	233.952380952381	233.333333333333	230	230.666666666667	237.818181818182	237.363636363636	233.318181818182	230.526315789474	227.6	226.904761904762	229.636363636364	234.285714285714
kili1267	-8.726	151.072	151.072	226.988668008405	3.64448110761707	229.136363636364	231.210526315789	231.277777777778	228.157894736842	227.35	229.619047619048	226.6	222.315789473684	220.8	221.75	225.857142857143	229.789473684211
komi1268	64.053	54.946	54.946	119.301708817498	60.4614381780682	NA	100.761904761905	31.9473684210526	4	78.2272727272727	124.363636363636	145.681818181818	161.952380952381	185.3	189.809523809524	159.227272727273	131.047619047619
komi1269	59.66	54.796	54.796	132.159364319891	59.3383119908739	51.7619047619048	116.571428571429	58.9090909090909	36.0526315789474	113.909090909091	132.181818181818	151.272727272727	184.142857142857	208.1	207.952380952381	180.772727272727	144.285714285714
konk1267	19.241	73.917	73.917	224.968777056277	4.52467769126353	220.5	224.428571428571	220.636363636364	218.666666666667	225.636363636364	230.409090909091	232.136363636364	231.380952380952	226.45	222.190476190476	221.333333333333	225.857142857143
kore1280	37.5	128	128	194.068759018759	30.2108690044182	145.454545454545	207.35	161.045454545455	142.333333333333	169.409090909091	204.590909090909	214.863636363636	217.428571428571	218.25	216.761904761905	216.909090909091	214.428571428571
krah1246	-8.012	312.423	-47.577	225.813049669629	1.17191868605344	226.090909090909	226	225.285714285714	224.619047619048	227.333333333333	226.333333333333	226.095238095238	225.157894736842	223.8	224.47619047619	227.136363636364	227.428571428571
kurd1259	35.65	45.81	45.81	203.276695526696	30.1058527033152	152.363636363636	214.333333333333	178.272727272727	150.095238095238	178.318181818182	212.318181818182	218.5	224.285714285714	229.5	230.619047619048	228	222.714285714286
laca1243	17.021	268.577	-91.423	224.616538188907	5.11426894247884	217.5	222.380952380952	218.590909090909	215.714285714286	222.136363636364	227.863636363636	229.952380952381	229.388888888889	227.736842105263	228.380952380952	229.181818181818	226.571428571429
latv1249	56.826	24.309	24.309	138.21617965368	62.9318146534226	42.2727272727273	125.52380952381	77.9523809523809	33.75	110.727272727273	127.863636363636	163.454545454545	205.142857142857	210	209.428571428571	192.954545454545	159.52380952381
ling1263	1.403	19.783	19.783	225.93630952381	2.49291612555665	227.590909090909	225	225.045454545455	225.047619047619	229.809523809524	230.136363636364	227.818181818182	225.25	223.2	222.095238095238	223.909090909091	226.333333333333
gand1255	0.669	32.152	32.152	228.031078643579	2.29036987160584	228.095238095238	228.095238095238	227.238095238095	226.904761904762	232.045454545455	231.363636363636	229.636363636364	226.25	224.9	224.904761904762	227.272727272727	229.666666666667
luok1236	-0.933	34.49	34.49	231.525033227007	2.82141084246733	232.047619047619	232.714285714286	230.5	230.428571428571	235.636363636364	236.227272727273	232.772727272727	229.947368421053	227.55	227.047619047619	230.190476190476	233.238095238095
liby1240	22.003	15.001	15.001	226.191937229437	6.0970773784262	217.227272727273	224.238095238095	219.045454545455	216.285714285714	222.47619047619	227.428571428571	231.136363636364	231.75	231.6	232.142857142857	231.772727272727	229.2
maha1287	31.009	77.532	77.532	224.542694805195	10.6954734002547	211.52380952381	221.619047619048	214.545454545455	205.571428571429	216.045454545455	223.409090909091	230.272727272727	234.65	236.7	236.666666666667	234.318181818182	229.190476190476
manx1243	54.26	-4.454	-4.454	150.143398268398	51.108596392725	80.3181818181818	130.142857142857	112.181818181818	62.7	117.636363636364	139.045454545455	170.181818181818	206.285714285714	209.8	211.714285714286	195	166.714285714286
maor1246	-38.288	176.541	176.541	189.874206349206	35.0285163719223	223.47619047619	213.3	218.095238095238	221.666666666667	220.52380952381	214.952380952381	197.380952380952	153.5	134	136.904761904762	156.190476190476	188.5
mara1378	17.934	76.667	76.667	225.977435064935	4.2178480645738	222.136363636364	224.857142857143	221.454545454545	219.857142857143	227.136363636364	231.590909090909	233.090909090909	231.333333333333	226.45	223.904761904762	223.727272727273	226.190476190476
mari1278	55.83	48.41	48.41	142.780509987089	61.4553901502557	61.1363636363636	125.761904761905	69.9523809523809	46.1578947368421	113.727272727273	128.636363636364	168.090909090909	207.619047619048	213.1	213.47619047619	204.136363636364	161.571428571429
yuca1254	18.776	271.043	-88.957	223.590512265512	4.66621828563667	217.045454545455	221.714285714286	217.909090909091	215.619047619048	221.727272727273	227.045454545455	229.318181818182	228.4	226	226.571428571429	226.545454545455	225.190476190476
meso1252	33.818	43.11	43.11	208.436183261183	22.2093064488312	171	214.857142857143	192.181818181818	164.666666666667	196.227272727273	214.863636363636	220.409090909091	224.095238095238	227.6	227.952380952381	226	221.380952380952
stan1288	40.441	-1.118	-1.118	192.774025974026	33.3758542939326	141.636363636364	193.571428571429	155.409090909091	136.857142857143	165.409090909091	206.909090909091	214.272727272727	217.333333333333	221.6	223.52380952381	220.909090909091	215.857142857143
minn1241	24.5	118.17	118.17	218.893253968254	5.28557747505694	210.818181818182	218.857142857143	214.227272727273	212.238095238095	213.380952380952	218.285714285714	220.318181818182	220.25	223	226.857142857143	225.636363636364	222.85
moks1248	54.186	42.673	42.673	148.188347763348	56.7503625128555	71.7727272727273	128.47619047619	90.8571428571429	57	115.954545454545	134.681818181818	173.227272727273	208.285714285714	212.6	213.761904761905	206.5	165.142857142857
moro1292	32.5	-7.5	-7.5	210.886940836941	18.3279854575948	180.954545454545	214.571428571429	192.954545454545	173.47619047619	210.181818181818	216	219.772727272727	223.15	226.45	227.047619047619	225.227272727273	220.857142857143
muyu1244	-9.195	152.731	152.731	227.437193362193	4.63507900965869	231.47619047619	231.619047619048	231.857142857143	230.380952380952	229.863636363636	231.045454545455	226.863636363636	221.6	219.75	220.05	225.454545454545	229.285714285714
cent2132	19.125	261.7	-98.3	231.019178628389	5.62696977311463	222.909090909091	229.333333333333	224.136363636364	221.238095238095	228.590909090909	234.272727272727	236.809523809524	236.9	235.421052631579	234.761904761905	234.857142857143	233
nava1243	36.211	249.918	-110.082	205.43823953824	25.7328952126448	159.363636363636	213.95	186.5	156.761904761905	191.227272727273	214.318181818182	220.045454545455	223.8	227.05	226.714285714286	224.909090909091	220.619047619048
nene1249	66.178	71.023	71.023	115.879632034632	56.3200005086334	NA	80	15.2	NA	36.3809523809524	111.909090909091	127.727272727273	145.619047619048	177.75	180.809523809524	155.590909090909	127.809523809524
nepa1254	28	85	85	219.814159451659	5.39676418748273	211.454545454545	218.714285714286	214.454545454545	211.333333333333	216.227272727273	222.090909090909	225.954545454545	226.809523809524	225.35	221.571428571429	222.761904761905	221.047619047619
newa1246	27.261	84.958	84.958	219.814159451659	5.39676418748273	211.454545454545	218.714285714286	214.454545454545	211.333333333333	216.227272727273	222.090909090909	225.954545454545	226.809523809524	225.35	221.571428571429	222.761904761905	221.047619047619
nhen1239	1.045	293.035	-66.965	225.7704004329	2.68000076449423	226.772727272727	227.2	225.818181818182	225	229.136363636364	229.818181818182	227.090909090909	224.047619047619	221.55	221.238095238095	224.272727272727	227.3
carn1240	9.189	92.767	92.767	227.09439033189	3.65080961971436	226.318181818182	226.190476190476	223.045454545455	223.238095238095	231.045454545455	234.318181818182	232.666666666667	226.190476190476	224.15	224.857142857143	226.636363636364	226.47619047619
nyan1307	-0.464	30.548	30.548	226.992316017316	1.73278475059728	227.047619047619	226.666666666667	225.454545454545	224.714285714286	230.454545454545	229.227272727273	228	225.7	225.3	225.857142857143	227.285714285714	228.2
norw1258	59.92	10.71	10.71	128.699877534746	62.9416105717344	36.8095238095238	118.809523809524	59.6363636363636	25.7368421052632	98.2272727272727	123.818181818182	151.227272727273	188.904761904762	202.35	203.047619047619	184.545454545455	151.285714285714
nyun1247	-33.12	118.151	118.151	205.487301587302	26.403693818525	230.863636363636	219.238095238095	223.863636363636	229.190476190476	227.590909090909	220.590909090909	213.363636363636	178.7	158.1	162.428571428571	188.727272727273	213.190476190476
khan1278	4.709	7.444	7.444	222.111724386724	3.92366224184497	224.5	220.2	222.142857142857	222.65	228.142857142857	227.809523809524	226.045454545455	222.190476190476	217.85	216.142857142857	218.619047619048	219.047619047619
pott1240	18.597	82.759	82.759	224.51148989899	4.24815139557715	220.636363636364	223.52380952381	220.136363636364	218.809523809524	225.545454545455	230.136363636364	231.818181818182	230.35	224	222.285714285714	222.181818181818	224.714285714286
rian1262	23.68	92.032	92.032	221.468831168831	3.82348139928992	216	220.47619047619	217.090909090909	214.619047619048	220.363636363636	225.047619047619	226.545454545455	224.55	223.05	222.619047619048	224.454545454545	222.809523809524
poli1260	51.844	18.626	18.626	158.60560966811	49.2457697041114	95	142	115.954545454545	77.9523809523809	118.909090909091	145.409090909091	181.863636363636	209.952380952381	212.75	212.52380952381	212	178.952380952381
west2386	30.095	75.347	75.347	215.592586580087	13.0544513417691	190.272727272727	217.095238095238	211.590909090909	189.142857142857	212.863636363636	218.409090909091	223.772727272727	226.05	226.6	224.333333333333	224.409090909091	222.571428571429
rund1242	-1.442	31.319	31.319	225.001226551227	1.77435315766857	223.727272727273	223.428571428571	222.727272727273	222.5	228.181818181818	227.681818181818	225.681818181818	224.5	224.9	225.285714285714	225.590909090909	225.809523809524
russ1263	59	50	50	133.577620186831	61.129805017848	51.0454545454545	118.190476190476	56.2380952380952	35.4210526315789	113.272727272727	131.318181818182	154.409090909091	190.571428571429	207.9	209.952380952381	186.136363636364	148.47619047619
lule1254	67.276	17.806	17.806	121.255531505532	49.2191391936554	NA	69.3809523809524	NA	NA	24.3	102	124.636363636364	145.47619047619	170.95	173.47619047619	154.318181818182	126.761904761905
samo1305	-13.92	188.17	-171.83	226.290650869598	4.55274601751583	230.47619047619	229.6	229.619047619048	229.285714285714	230.772727272727	229.380952380952	226.181818181818	220.894736842105	218.4	219.333333333333	223.590909090909	227.952380952381
sere1260	13.894	-16.392	-16.392	226.505230880231	3.72517780939359	221.863636363636	226.190476190476	222.454545454545	220.142857142857	226.772727272727	231	232.5	230.6	227.4	226.238095238095	226.090909090909	226.809523809524
shua1257	-3.451	281.811	-78.189	229.984632034632	3.20261799346918	225.909090909091	234.285714285714	233.727272727273	229.952380952381	229.909090909091	233.380952380952	231.454545454545	228.75	225.65	225.142857142857	229.272727272727	232.380952380952
sici1248	37.574	14.041	14.041	197.0670312144	31.3950717931045	147.818181818182	205.809523809524	162.636363636364	141.809523809524	173.590909090909	209.666666666667	215.545454545455	219.736842105263	223.6	225.190476190476	222.590909090909	216.809523809524
sind1272	26	69	69	222.090963203463	5.95469255112906	213.636363636364	220.52380952381	215.363636363636	212.428571428571	217.681818181818	223.136363636364	227.363636363636	228.8	228.35	226.428571428571	226.045454545455	225.333333333333
sout2807	-30.445	27.895	27.895	219.621194083694	11.3953865498695	232.666666666667	223.809523809524	228.272727272727	231.904761904762	229.863636363636	224.636363636364	218.045454545455	213.1	198.85	200.047619047619	214.590909090909	219.666666666667
sout3123	31.56	38.084	38.084	216.237734487734	15.3443088120202	189.954545454545	217.52380952381	211.181818181818	183.52380952381	211.454545454545	217.636363636364	223.090909090909	226.7	230.3	230.380952380952	228.772727272727	224.333333333333
swis1247	47.052	8.464	8.464	170.584072871573	42.3325236485173	116.181818181818	154.238095238095	124.727272727273	112.095238095238	129.272727272727	159.190476190476	191.227272727273	212.142857142857	215.05	215.761904761905	214.454545454545	202.666666666667
tata1255	55	50	50	146.607647907648	58.7217790412024	66.6818181818182	128.190476190476	93.4761904761905	51	112.090909090909	126.318181818182	171.681818181818	210.333333333333	213.4	213.952380952381	206.5	165.666666666667
telu1262	16.453	78.702	78.702	226.333062770563	4.07439901750727	222.571428571429	224.857142857143	221.5	220.428571428571	228.045454545455	232	232.954545454545	231.15	226.6	225	224.318181818182	226.571428571429
thai1261	14.192	100.671	100.671	226.691883116883	3.18635267956429	223.318181818182	224.619047619048	222.727272727273	221.857142857143	228.095238095238	231.619047619048	231.809523809524	228.571428571429	226.4	226.666666666667	227.52380952381	227.095238095238
ticu1245	-3.663	290.128	-69.872	224.365133477633	2.20270800039413	225.363636363636	226.05	225.772727272727	223.85	225.761904761905	226.809523809524	225	222.4	219.85	220.904761904762	224.619047619048	226
tigr1270	17.349	38.223	38.223	227.937445887446	4.56520598214295	221.095238095238	227.142857142857	222.636363636364	219.666666666667	226.136363636364	230.909090909091	233.181818181818	231.952380952381	230.1	230.47619047619	230.904761904762	231.047619047619
tong1325	-21.17	184.75	-175.25	223.531676729703	7.50730199960632	232.666666666667	226.380952380952	229.333333333333	231.8	232.095238095238	228.142857142857	220.952380952381	215.7	212.65	213.333333333333	217.272727272727	222.052631578947
tswa1253	-24.368	24.759	24.759	224.391973304473	7.49692045668367	234	228.047619047619	230.818181818182	233.047619047619	231.818181818182	227.380952380952	221.727272727273	216.52380952381	213.55	213.952380952381	218.409090909091	223.428571428571
tuni1259	33.797	9.562	9.562	209.427958152958	19.8363283891994	175.727272727273	214.142857142857	192.454545454545	168.619047619048	207.590909090909	215.318181818182	219.772727272727	223.047619047619	225.3	226.47619047619	224.590909090909	220.095238095238
nucl1301	39.867	32.867	32.867	191.874152236652	37.3125459546748	130.681818181818	207.285714285714	157.909090909091	131.47619047619	153.545454545455	198.363636363636	214.181818181818	218.85	222.8	225.619047619048	223.681818181818	218.095238095238
tzel1254	16.638	267.721	-92.279	225.454327105643	4.66440493407254	219.409090909091	223.190476190476	219.636363636364	217.428571428571	224.272727272727	230.190476190476	231.47619047619	230	227.631578947368	227.52380952381	228.454545454545	226.238095238095
tzot1259	16.64	267.26	-92.74	226.572371585529	4.51933503398161	221.045454545455	224.190476190476	220.863636363636	218.904761904762	225.863636363636	231.590909090909	232.666666666667	230.777777777778	228.315789473684	228.952380952381	229.363636363636	226.333333333333
ukra1253	48.176	24.396	24.396	166.929563492063	41.4042611729633	113.909090909091	152.47619047619	122.136363636364	110.380952380952	126.954545454545	153.090909090909	189	206.619047619048	208.75	214.142857142857	213.409090909091	192.285714285714
urdu1245	25	67	67	223.302453102453	5.69632441668787	215.090909090909	222.142857142857	216.727272727273	213.809523809524	219.545454545455	225.136363636364	228.954545454545	229.7	229.2	226.714285714286	226.227272727273	226.380952380952
