glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
prus1238	52.394	14.757	14.757	155.59237012987	50.4952589371246	85.7272727272727	138.428571428571	114.181818181818	73.2857142857143	118.954545454545	142.590909090909	176.409090909091	209.25	211.8	210.714285714286	209.909090909091	175.857142857143
tokh1243	41.65	82.9	82.9	193.310804473304	34.2314263302013	138.666666666667	200.904761904762	156.909090909091	135.857142857143	163.727272727273	206.318181818182	216.136363636364	219.952380952381	222.05	222.666666666667	220.636363636364	215.904761904762
oldh1241	52	10	10	156.585443722944	48.7458885511001	92.7272727272727	137.904761904762	115.227272727273	77.7142857142857	120.136363636364	143.181818181818	173.227272727273	206.9	212.45	211.380952380952	210.318181818182	177.857142857143
midd1343	48.254	10.599	10.599	167.584415584416	43.5724725795558	112.409090909091	149.285714285714	121.227272727273	106.47619047619	126.454545454545	154.590909090909	193	211.285714285714	214.5	214.666666666667	213.545454545455	193.571428571429
olde1238	51.06	-1.31	-1.31	158.980230880231	45.0561758808246	105.909090909091	138.761904761905	116.636363636364	88.4285714285714	122.363636363636	144.136363636364	177.136363636364	205.095238095238	211.2	211.952380952381	208.238095238095	177.904761904762
homs1234	40.1897	44.4839	44.4839	189.525559163059	38.9725391016983	129.409090909091	206.904761904762	152.636363636364	128.52380952381	149.227272727273	182.095238095238	213.727272727273	218.666666666667	224.35	226.619047619048	223.909090909091	218.238095238095
lati1261	41.9026	12.4502	12.4502	188.072420634921	36.3586062517742	133.761904761905	188.857142857143	146.272727272727	129.952380952381	156.136363636364	194.409090909091	213.363636363636	217.55	220.7	221.952380952381	219.818181818182	214.095238095238
iris1253	53.2186	-7.61509	-7.61509	149.370147907648	44.9780498638053	90.9545454545455	131.52380952381	113.954545454545	72.05	118.409090909091	138.772727272727	168.181818181818	193	203.5	203.619047619048	191.571428571429	166.904761904762
oldi1245	53	-8	-8	154.138167388167	45.3103148361029	97	134.238095238095	115.409090909091	81.3333333333333	119.409090909091	141.090909090909	173.272727272727	201.095238095238	207	208.857142857143	200	170.952380952381
logu1236	40.49	9.09957	9.09957	189.709956709957	35.2410937703343	136.5	189.809523809524	150.227272727273	132.571428571429	159.727272727273	196.285714285714	213.636363636364	217.714285714286	221.5	222.904761904762	220.5	215.142857142857
oldn1244	63.42	10.38	10.38	114.572997835498	64.884918311677	23.0909090909091	112.761904761905	30.8095238095238	12	71.4545454545455	121.090909090909	152.363636363636	181.714285714286	182.85	184.333333333333	164.454545454545	137.952380952381
hitt1242	40	35	35	191.121410533911	38.054750581188	128.863636363636	207.428571428571	157.181818181818	130.857142857143	150.272727272727	195.045454545455	214.227272727273	218.714285714286	223.05	225.809523809524	223.863636363636	218.142857142857
midd1317	51.65	-1.11	-1.11	157.878571428571	44.7949900854015	101.636363636364	139.904761904762	116.909090909091	87.2380952380952	122.227272727273	144.318181818182	176.409090909091	203.857142857143	210.9	211.761904761905	201.238095238095	178.142857142857
onei1249	43.438742	-75.708106	-75.708106	174.048051948052	41.3269885212741	117.863636363636	164.666666666667	129.318181818182	116.761904761905	133.772727272727	161.409090909091	194.363636363636	213.142857142857	216.2	217.380952380952	215.363636363636	208.333333333333
katc1249	10.8423	29.4914	29.4914	228.704274891775	2.89640036702509	226.761904761905	228.952380952381	226.681818181818	224.761904761905	230.909090909091	233.409090909091	233.571428571429	230.35	226.9	225.904761904762	226.772727272727	229.47619047619
tima1241	11.7176	29.1632	29.1632	229.387463924964	3.01111694066561	226.904761904762	229.55	226.772727272727	225	231.454545454545	234.227272727273	234.428571428571	231.1	228.4	226.619047619048	227.954545454545	230.238095238095
klam1254	42.5861	-121.704	-121.704	188.111724386724	39.1494967790933	130.090909090909	200.761904761905	143.318181818182	125.761904761905	149.045454545455	192.818181818182	213.818181818182	218.619047619048	221.7	223.761904761905	221.454545454545	216.190476190476
esee1247	-9.09451	148.376	148.376	227.750931863974	4.15975201848812	230.8	231.333333333333	231.555555555556	229.777777777778	231.105263157895	231.428571428571	227.6	223.176470588235	220.368421052632	221.55	224.894736842105	229.421052631579
kwaz1243	-11.6667	-61.1833	-61.1833	224.966557492215	2.13090191405372	225.227272727273	228.142857142857	226.136363636364	225.285714285714	226.727272727273	226	225	222.315789473684	220.85	222.333333333333	224.818181818182	226.761904761905
juho1239	-19.688	20.7673	20.7673	226.34604978355	5.72279789264566	232.409090909091	229.952380952381	230.772727272727	232.238095238095	232.136363636364	229.636363636364	225.090909090909	220.47619047619	217.25	217.809523809524	221.857142857143	226.52380952381
anga1316	-22.85	-58.45	-58.45	221.509124136098	8.24413864609947	231.5	224.904761904762	227.772727272727	230.52380952381	229.636363636364	226.363636363636	219.909090909091	213.947368421053	206.45	211.238095238095	215.863636363636	220
maib1239	-1.3679	132.591	132.591	228.470725108225	2.92775087978214	229.666666666667	230.047619047619	228.714285714286	228.25	232.095238095238	232.571428571429	230.636363636364	226.9	223.55	223.47619047619	226.590909090909	229.15
mail1248	-10.3657	149.521	149.521	228.16011208577	5.29839878679473	233	232.368421052632	233.105263157895	231.210526315789	233	232.05	228	222.555555555556	219.210526315789	220	224.157894736842	229.263157894737
mand1436	12.8165233333	-15.6539466667	-15.6539466667	226.379400205058	3.5725927021994	222.409090909091	226.190476190476	222.818181818182	220.666666666667	226.666666666667	231.190476190476	232.545454545455	230.315789473684	226.75	225.238095238095	225.333333333333	226.428571428571
misk1235	15.1576	-84.2942	-84.2942	223.867604617605	4.31944819355303	218.818181818182	221.571428571429	218.181818181818	216.857142857143	223.818181818182	228.52380952381	230.090909090909	228.95	225.05	223.571428571429	225.454545454545	225.52380952381
nort2968	38.4179	-120.588	-120.588	199.24016955267	31.0105031719332	148.045454545455	212.666666666667	167.909090909091	144.380952380952	177.272727272727	207.409090909091	216.818181818182	221.47619047619	225.25	226.571428571429	224.272727272727	218.809523809524
