glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
buru1296	36.2161	74.82	74.82	219.906222943723	19.3707932043155	185.136363636364	219.333333333333	212.181818181818	181	214.090909090909	222.090909090909	231.136363636364	235.238095238095	238.55	237.857142857143	234.545454545455	227.714285714286
cari1283	-0.5	299.5	-60.5	220.123719336219	8.66486276585023	225.5	226.857142857143	225.772727272727	214.909090909091	206.454545454545	228.045454545455	225.090909090909	201.904761904762	221.95	222.857142857143	215	227.142857142857
cayu1262	-13.2482	294.5178	-65.4822	221.75477994228	5.18313461077586	226.909090909091	227.761904761905	226.772727272727	216.136363636364	216.909090909091	226	224.227272727273	220.095238095238	217.75	219.571428571429	212.590909090909	226.333333333333
jiva1245	-3.45	281.81	-78.19	227.321843434343	5.42463898449853	225.909090909091	234.285714285714	233.727272727273	219.5	229.909090909091	222.772727272727	231.454545454545	217.857142857143	225.65	225.142857142857	229.272727272727	232.380952380952
chib1249	9.75	276.58	-83.42	218.991053391053	7.67336995816804	224.909090909091	223.095238095238	210.681818181818	210.727272727273	217.818181818182	221	229.363636363636	225.952380952381	223.7	222.666666666667	203.454545454545	214.52380952381
choc1280	6.83	282.83	-77.17	220.175054112554	5.01737026380776	222.818181818182	223.142857142857	221.818181818182	209.863636363636	215.454545454545	217.227272727273	224.681818181818	212.904761904762	222.25	223.619047619048	224.272727272727	224.047619047619
chon1288	-49.8675	289.81	-70.19	170.481691919192	46.9698951873012	218.909090909091	212.238095238095	216.272727272727	208.909090909091	215.863636363636	198.227272727273	153.272727272727	116.238095238095	104.75	102.333333333333	130.909090909091	167.857142857143
chuk1271	61	165	165	113.338131313131	67.13151192903	18.5909090909091	112.761904761905	32.6818181818182	9	69.3636363636364	117.818181818182	128.5	160.619047619048	199.3	197.904761904762	172.136363636364	141.380952380952
cofa1242	0.276675	282.9357	-77.0643	223.118253968254	7.52384822578159	229.090909090909	229.809523809524	228.090909090909	217.409090909091	230.136363636364	219.818181818182	229.181818181818	204.380952380952	223.3	222.761904761905	225.772727272727	217.666666666667
drav1251	21.53	79.92	79.92	221.708748196248	6.14738381589219	217.681818181818	222.952380952381	218.863636363636	206.5	223.090909090909	228.136363636364	230.681818181818	219.52380952381	226.15	221.619047619048	220.590909090909	224.714285714286
east1459	-1.5	134	134	224.051280663781	5.68454907663459	218.045454545455	229	227.181818181818	216.318181818182	220.045454545455	231.636363636364	229.5	214.809523809524	222.65	223.333333333333	227	229.095238095238
elam1244	31.1833	48.2333	48.2333	210.336796536797	19.6179275566335	180.454545454545	216.190476190476	200.954545454545	166.636363636364	201.5	216.318181818182	221.727272727273	214.904761904762	228.1	228	226.636363636364	222.619047619048
eski1264	63.69	189.52	-170.48	103.973827561328	67.9300732368398	7.86363636363636	100.428571428571	23.3636363636364	0.954545454545455	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
garr1260	-18.05	137.665	137.665	223.169787157287	6.77825090421971	222.363636363636	230.333333333333	232.181818181818	221.863636363636	231.772727272727	220.5	225.590909090909	209.333333333333	216.65	217.52380952381	222.590909090909	227.333333333333
giim1238	-12.6667	132.9533	132.9533	225.842622655123	5.46084870603983	219.363636363636	233.47619047619	232.681818181818	220.090909090909	219.227272727273	231.090909090909	228.227272727273	223.666666666667	221.25	222.380952380952	227.227272727273	231.428571428571
guai1249	-25.12	299.78	-60.22	215.955573593074	13.9133060641826	230.590909090909	223.761904761905	226.909090909091	219.454545454545	228.136363636364	223.818181818182	216.772727272727	210.666666666667	182.85	196.619047619048	213.363636363636	218.52380952381
gunw1250	-13.5	134.1	134.1	223.0704004329	6.53248909342738	221.181818181818	233.095238095238	232.954545454545	221.318181818182	220.590909090909	220.545454545455	216.409090909091	211.952380952381	220.15	221.333333333333	226.409090909091	230.904761904762
haid1248	53.63	227.955	-132.045	145.152507215007	52.7437876476088	74.9545454545455	124.285714285714	100.772727272727	55.2272727272727	111.590909090909	132	170.954545454545	191.285714285714	206.75	211.142857142857	193.818181818182	169.047619047619
hadz1240	-3.83	35.05	35.05	225.511381673882	9.30700926483533	232.636363636364	233.714285714286	231.454545454545	209.863636363636	225.318181818182	235.409090909091	230.727272727273	205.333333333333	225.05	225.714285714286	228.772727272727	222.142857142857
hmon1336	27	107	107	208.336165223665	18.0305387257469	171.454545454545	212.904761904762	199.545454545455	174	204.454545454545	216.409090909091	219.409090909091	219.761904761905	219.35	221.952380952381	222.363636363636	218.428571428571
yuwa1244	5.63879	294.5733	-65.4267	226.680934343434	5.55480843980189	228.136363636364	229.142857142857	227.090909090909	215.363636363636	231.363636363636	233.318181818182	230.681818181818	216.238095238095	225.55	225.761904761905	228	229.52380952381
indo1319	34	71.55	71.55	209.353896103896	21.3511406688743	174.863636363636	215.333333333333	201.136363636364	162.818181818182	197.272727272727	214.681818181818	221.318181818182	225.285714285714	227.5	226.238095238095	224.227272727273	221.571428571429
iton1250	-12.80431	295.64252	-64.35748	221.270202020202	4.92888237817019	216.590909090909	228.238095238095	226.590909090909	215.454545454545	217.454545454545	226.5	214.272727272727	220.809523809524	218.5	220.52380952381	223.545454545455	226.761904761905
iwai1246	-11.6	132.7225	132.7225	224.320003607504	6.29850648066064	218.454545454545	234.333333333333	233.454545454545	219.909090909091	229.454545454545	220.136363636364	228.045454545455	213.714285714286	222.05	222.857142857143	227.954545454545	221.47619047619
japo1237	37	140	140	196.458694083694	26.3208968654609	156.5	202.761904761905	170.318181818182	145.681818181818	179.5	211.454545454545	215.090909090909	207.142857142857	217	219.238095238095	218.863636363636	213.952380952381
karo1304	41.8228	236.685	-123.315	188.853932178932	37.8256774279718	133.818181818182	205.428571428571	147.772727272727	123.863636363636	153.090909090909	195.545454545455	214.090909090909	208.380952380952	222.1	224	221.727272727273	216.428571428571
kart1248	3	42.5	42.5	224.55781024531	6.6134006401932	220.545454545455	226.666666666667	225.863636363636	217.318181818182	234.681818181818	234.454545454545	229.181818181818	215.285714285714	223.25	223.285714285714	215.636363636364	228.52380952381
kawe1237	-52.51	288.0367	-71.9633	156.365061327561	50.8975840875167	213.363636363636	191.238095238095	211.818181818182	204.272727272727	209.909090909091	172.045454545455	134.409090909091	107.857142857143	74.95	87.7142857142857	120.136363636364	148.666666666667
kore1284	37.5	128	128	192.7068001443	30.9895946494297	145.454545454545	197.47619047619	161.045454545455	135.863636363636	169.409090909091	204.590909090909	214.863636363636	217.428571428571	218.25	216.761904761905	216.909090909091	214.428571428571
kunz1244	-23	291	-69	228.157647907648	11.1416167635233	242.681818181818	234.714285714286	239.045454545455	230.590909090909	240.727272727273	235.590909090909	226.954545454545	208.333333333333	215	215.904761904762	220.681818181818	227.666666666667
lara1258	-12.592844	130.884252	130.884252	222.119372294372	8.28602610864443	218.454545454545	233.333333333333	232.545454545455	219.636363636364	229.227272727273	210.136363636364	228.318181818182	223.904761904762	221.4	222.571428571429	206	219.904761904762
leng1261	-22.7857	301.6058	-58.3942	218.937932900433	10.9233037365665	231.5	224.904761904762	227.772727272727	220.045454545455	229.636363636364	226.363636363636	219.909090909091	193.571428571429	206.45	211.238095238095	215.863636363636	220
mang1423	-14.86	134.59	134.59	225.529419191919	5.17584564920821	221.409090909091	232.380952380952	233.318181818182	221.590909090909	231.590909090909	220.636363636364	226.863636363636	222.285714285714	219.55	220.714285714286	225.727272727273	230.285714285714
mani1293	-12.2675	134.225	134.225	222.889502164502	6.26088968128932	219.318181818182	233.428571428571	222.090909090909	220.318181818182	209.227272727273	219.909090909091	227.090909090909	223.047619047619	220.7	221.857142857143	226.590909090909	231.095238095238
mata1289	-22.5	297.5	-62.5	219.533874458874	8.46329946796727	230.363636363636	225.809523809524	227.363636363636	219.590909090909	228.818181818182	223.818181818182	217.272727272727	212.047619047619	201.9	210.571428571429	216.136363636364	220.714285714286
maya1287	15.42	268.17	-91.83	222.372691197691	9.68352661299492	223.5	225.380952380952	222.681818181818	211.272727272727	228.818181818182	233.5	223.181818181818	198	217.1	228.857142857143	229.227272727273	226.952380952381
mirn1241	-16.34	133.06	133.06	224.36341991342	5.97084463912559	222.727272727273	231.428571428571	232.909090909091	222.318181818182	221.954545454545	231.818181818182	226.863636363636	221.333333333333	218.4	219.333333333333	214.227272727273	229.047619047619
mong1349	48.78	108.67	108.67	174.115782828283	42.3922016538247	117.545454545455	157.666666666667	124.727272727273	111.681818181818	141.590909090909	163.636363636364	205.772727272727	214.47619047619	215.95	216.619047619048	214.818181818182	204.904761904762
morb1239	-2.85747	132.845	132.845	222.328409090909	6.51125294987633	218	229.47619047619	228.090909090909	206.409090909091	219.772727272727	219.818181818182	229	226.190476190476	223.85	223.52380952381	226	217.809523809524
mose1249	-14.64448	292.16244	-67.83756	222.574206349206	5.57664798604107	227	227.761904761905	227.590909090909	216.818181818182	227.954545454545	227.045454545455	224.545454545455	219.52380952381	216.7	218.142857142857	212.045454545455	225.761904761905
movi1243	-13.8115	294.3652	-65.6348	221.75477994228	5.18313461077586	226.909090909091	227.761904761905	226.772727272727	216.136363636364	216.909090909091	226	224.227272727273	220.095238095238	217.75	219.571428571429	212.590909090909	226.333333333333
nada1235	-0.13	291.6875	-68.3125	219.202380952381	7.02836093195904	225.227272727273	225.52380952381	214.318181818182	213.5	206.045454545455	227.136363636364	225.636363636364	212.238095238095	220.5	220.333333333333	213.636363636364	226.333333333333
nakh1245	42.5	46.5	46.5	189.839159451659	36.8654732704062	136.045454545455	194.619047619048	150.363636363636	126.681818181818	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
nilo1247	4.75	29.75	29.75	225.380519480519	5.61845243584105	229.772727272727	228.809523809524	228.136363636364	217.545454545455	233.181818181818	222.227272727273	230.136363636364	217.666666666667	225.8	224.380952380952	216.909090909091	230
nubi1251	18.76	31.75	31.75	224.819498556999	8.19896990272388	220.636363636364	225.857142857143	221.818181818182	209.318181818182	226.136363636364	230.636363636364	232.590909090909	209.095238095238	230.15	230.619047619048	231.5	229.47619047619
nucl1709	-5.43	143.09	143.09	220.997294372294	8.39994557417103	223.045454545455	234.47619047619	222.272727272727	210.818181818182	213.545454545455	214.636363636364	232.409090909091	206.666666666667	225.5	226.190476190476	219.454545454545	222.952380952381
nucl1710	-11	310	-50	221.422168109668	7.91531982043004	226.181818181818	228.52380952381	226.772727272727	215.5	217.045454545455	226.590909090909	225.954545454545	202.904761904762	222.25	212.095238095238	225.818181818182	227.428571428571
nyul1248	-17.37	123.1	123.1	226.533134920635	5.92059647930122	232.181818181818	232.095238095238	233.5	222.772727272727	232.272727272727	231.454545454545	226.318181818182	220.238095238095	217.35	218.380952380952	223.5	228.333333333333
otom1299	17.67	262.58	-97.42	222.482052669553	6.94649935970705	221.818181818182	224.761904761905	221.909090909091	209.772727272727	226.954545454545	232.454545454545	223.409090909091	210.52380952381	216.75	227.428571428571	227.954545454545	226.047619047619
paez1247	2.61516	283.68746	-76.31254	227.232954545455	7.45942634375433	230.772727272727	230.809523809524	229	218	222.363636363636	234.181818181818	233.636363636364	208.52380952381	228.25	228.952380952381	230.590909090909	231.714285714286
pama1250	-12.17	142.49	142.49	218.034668109668	8.74169661116944	219.181818181818	233.52380952381	222.409090909091	209.727272727273	217.954545454545	219.363636363636	216.590909090909	201.285714285714	219.6	210.428571428571	215.636363636364	230.714285714286
pano1259	-7.5	285	-75	222.33952020202	5.23714947379727	226.681818181818	227.619047619048	226.045454545455	216.409090909091	225.818181818182	215.454545454545	225	211.714285714286	220.65	221.47619047619	224.681818181818	226.52380952381
peba1241	-3.7	287.37	-72.63	218.995743145743	8.68452065750683	225.363636363636	215.857142857143	225.727272727273	214.681818181818	204.954545454545	226.681818181818	224.045454545455	200.190476190476	219.7	220.428571428571	224.318181818182	226
puel1244	-42.223	291.334	-68.666	187.294733044733	39.312373769679	226	215.428571428571	221.045454545455	215.318181818182	222.5	215.772727272727	188	143.095238095238	125	128.047619047619	151.090909090909	196.238095238095
puin1248	3.92974	292.3114	-67.6886	222.678932178932	5.3982762355163	227.636363636364	226.238095238095	224.681818181818	214.727272727273	218.636363636364	229.681818181818	226.363636363636	212.238095238095	220.5	220.761904761905	223.681818181818	227
pume1238	7.10677	292.4004	-67.5996	222.798051948052	7.6171613584453	217.909090909091	227.428571428571	225.909090909091	204.954545454545	221.409090909091	234.181818181818	229.590909090909	214.619047619048	223.2	222.619047619048	225.136363636364	226.619047619048
quec1387	0.33	282	-78	233.009613997114	5.5034099736443	235.181818181818	236.047619047619	234.363636363636	222.590909090909	237.772727272727	238.636363636364	237.545454545455	222.333333333333	230.65	230.904761904762	234.136363636364	235.952380952381
saha1256	16	18	18	222.683116883117	7.89485585150516	221.545454545455	225.904761904762	221.863636363636	209.681818181818	216.227272727273	220.136363636364	232	208.428571428571	228.6	228.666666666667	230	229.142857142857
sali1255	48.75	236.75	-123.25	169.249711399711	44.6061361572638	113.909090909091	152.380952380952	119.681818181818	104.727272727273	127.727272727273	156.045454545455	196.772727272727	212.714285714286	214.7	216.095238095238	214.909090909091	201.333333333333
savo1255	-9.12853	159.814	159.814	222.928805916306	6.35771099930844	220.363636363636	232.333333333333	232.272727272727	220.863636363636	219.681818181818	220.909090909091	228.454545454545	212.666666666667	221.15	221.142857142857	215.545454545455	229.761904761905
sena1264	-3.62	141.075	141.075	216.636093073593	7.68104391598447	206.772727272727	229.142857142857	217.227272727273	205.272727272727	218.227272727273	219.545454545455	217.818181818182	204.238095238095	223.25	223.952380952381	216.090909090909	218.095238095238
seri1257	28.9877	247.616	-112.384	217.492929292929	12.1529557107805	209.5	218.571428571429	212.863636363636	184.272727272727	215.272727272727	220.681818181818	224.863636363636	216.380952380952	228.9	227.952380952381	226.227272727273	224.428571428571
sino1245	26.1	94.75	94.75	215.252723665224	7.69614783034206	203.681818181818	218.190476190476	215.272727272727	202.909090909091	207.181818181818	211.363636363636	222.909090909091	211.952380952381	223.05	222.52380952381	223.045454545455	220.952380952381
sout1516	-2.0367	132.6767	132.6767	222.328409090909	6.51125294987633	218	229.47619047619	228.090909090909	206.409090909091	219.772727272727	219.818181818182	229	226.190476190476	223.85	223.52380952381	226	217.809523809524
taik1256	24	108	108	213.812896825397	12.1575074696186	184.318181818182	217.285714285714	212.727272727273	195.545454545455	208.909090909091	217.727272727273	220.136363636364	219.809523809524	220.85	222.428571428571	223.636363636364	222.380952380952
tang1340	-16.9775	139.0775	139.0775	223.801821789322	6.57944225149718	228.227272727273	231.809523809524	232.090909090909	219.863636363636	227.818181818182	218.772727272727	226.090909090909	210.428571428571	218.15	219.047619047619	224.227272727273	229.095238095238
ticu1244	-3.66	290.13	-69.87	217.427795815296	6.4422726674827	225.363636363636	215.285714285714	225.772727272727	203.5	215.5	216.5	225	211.809523809524	219.85	220.904761904762	214.409090909091	215.238095238095
timo1261	-8.31	124.59	124.59	226.055844155844	6.17979256600545	220.5	224.238095238095	233.5	220.772727272727	221.363636363636	233.590909090909	231.090909090909	215.333333333333	223.8	224.666666666667	229.909090909091	233.904761904762
tiwi1244	-11.558449	130.812402	130.812402	222.483928571429	6.93186486315706	218.363636363636	233.666666666667	222.409090909091	219.681818181818	219.090909090909	220.227272727273	228.181818181818	224.428571428571	221.95	222.952380952381	207.045454545455	231.809523809524
touo1238	-8.58405	157.296	157.296	224.095761183261	6.08610769809107	220.409090909091	231.285714285714	231.363636363636	219.636363636364	218.863636363636	230.727272727273	227.954545454545	212.952380952381	220.45	220.47619047619	225.363636363636	229.666666666667
trum1247	-11.8119	306.4283	-53.5717	224.272312409812	4.26452983013257	226.818181818182	228.761904761905	226.5	215.454545454545	228	216.909090909091	226.227272727273	223.857142857143	222.35	223	225.818181818182	227.571428571429
tsim1258	54.293	231.4	-128.6	146.69623015873	52.8363483270547	75.3636363636364	122	101.045454545455	53.9545454545455	117.227272727273	142.5	174.954545454545	189.52380952381	206.45	211.714285714286	196.954545454545	168.666666666667
tuca1253	0.5	287.5	-72.5	221.404996392496	6.81970097170392	227.590909090909	226.809523809524	225.454545454545	215.181818181818	206.5	227.909090909091	225.454545454545	212.285714285714	220.65	219.904761904762	223.5	225.619047619048
tung1282	44	131	131	179.737031024531	38.8987687043032	126.318181818182	172.190476190476	136.454545454545	117.909090909091	147.045454545455	175	208.363636363636	214.285714285714	215.55	215.952380952381	215.727272727273	212.047619047619
tupi1275	-8	298	-62	222.410425685426	5.62593598991884	224.909090909091	227.52380952381	226.454545454545	214.227272727273	226.318181818182	225.909090909091	214.909090909091	211.52380952381	221.7	223.095238095238	225.545454545455	226.809523809524
turk1311	56	125	125	149.211706349206	50.481654128558	84.2727272727273	126.904761904762	108.272727272727	62.9545454545455	118.090909090909	140.863636363636	166.272727272727	196.666666666667	210.85	211.619047619048	201.772727272727	162
ural1272	68	30	30	93.9920815295815	68.9438568964865	0	70.3809523809524	0	0	38.3636363636364	113.636363636364	130.090909090909	148.666666666667	175.05	174.571428571429	152.954545454545	124.190476190476
uruc1242	-17.735	291.565	-68.435	235.886616161616	11.8248329003891	249.727272727273	243.571428571429	246.681818181818	237.136363636364	249.5	245.136363636364	236.5	217.142857142857	223.7	224.47619047619	219.590909090909	237.47619047619
utoa1244	27.5	249.75	-110.25	218.009018759019	11.884425613836	210.909090909091	219.380952380952	213.5	185.136363636364	216.045454545455	221.545454545455	225.409090909091	216.619047619048	229	227.904761904762	226.181818181818	224.47619047619
wadj1254	-13.204044	130.243534	130.243534	221.771194083694	5.61944737483862	219	232.095238095238	221.090909090909	220.136363636364	219.272727272727	221	228.090909090909	212.761904761905	220.75	221.380952380952	215.818181818182	229.857142857143
wage1238	-13.930709	131.13272	131.13272	221.771194083694	5.61944737483862	219	232.095238095238	221.090909090909	220.136363636364	219.272727272727	221	228.090909090909	212.761904761905	220.75	221.380952380952	215.818181818182	229.857142857143
waka1280	48.67	235.25	-124.75	167.738257575758	44.9150076908503	112.681818181818	151.095238095238	118.727272727273	101.818181818182	126.409090909091	154.363636363636	188.681818181818	212.190476190476	213.95	215.380952380952	214.227272727273	203.333333333333
waor1240	-1.12312	283.317	-76.683	220.7329004329	5.12888945604285	224.136363636364	226.238095238095	224.318181818182	213.772727272727	214.454545454545	224.090909090909	223.772727272727	211.190476190476	219.1	219.095238095238	222.863636363636	225.761904761905
west2604	-2.92	132.25	132.25	222.175126262626	5.00439975991543	218.090909090909	231.095238095238	219	216.5	220.318181818182	220.272727272727	228.636363636364	215.428571428571	224.45	224.52380952381	227.5	220.285714285714
worr1236	-15.92	125.93	125.93	224.604329004329	6.32950707866217	220.909090909091	232.761904761905	223.227272727273	222.136363636364	231.045454545455	232	227.454545454545	211.333333333333	219.2	220.428571428571	225.136363636364	229.619047619048
yama1264	-55.2748	291.7352	-68.2648	145.303463203463	57.5664778574841	212.318181818182	176.666666666667	208.045454545455	203.409090909091	198.363636363636	159.909090909091	125.5	95	47.7	59.9047619047619	115.681818181818	141.142857142857
yano1268	1.68	295.12	-64.88	222.64117965368	5.9218182956041	226.818181818182	227.571428571429	226.227272727273	215.181818181818	229.363636363636	229.409090909091	215.545454545455	212.904761904762	222.85	222.904761904762	225.727272727273	217.190476190476
yeni1252	57	93	93	144.67683982684	53.6288236965468	72.1363636363636	124.190476190476	96.8636363636364	54.6818181818182	113.181818181818	142.090909090909	161.318181818182	195.857142857143	210.7	212.047619047619	195.863636363636	157.190476190476
yuka1259	66.985	169.6875	169.6875	93.3416847041847	70.6014752343704	0	63.3333333333333	2	0	33.3181818181818	109.272727272727	123.136363636364	135.47619047619	180.15	185.095238095238	160.318181818182	128
zamu1243	-19.5733	300.71	-59.29	221.226677489177	7.70493838318064	230.772727272727	226.428571428571	227.863636363636	219.136363636364	229.5	227	221.818181818182	205.52380952381	212.35	214.238095238095	218.136363636364	221.952380952381
zuni1245	35.0056	251.218	-108.782	204.03244949495	25.3477558423663	162.818181818182	214.333333333333	190.090909090909	152.772727272727	189.090909090909	214.818181818182	220.590909090909	202.904761904762	227.45	227.333333333333	225.090909090909	221.095238095238
